# L1_m9 fiducial masked tSZ, q>50 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean of C_ell in log bins, Delta ln ell = 0.4, ell_max = 10000
# ell_eff  1e12_D_ell_yy
1.005184e+02 8.532068e-02
1.499558e+02 1.419047e-01
2.237077e+02 2.262417e-01
3.337327e+02 3.500615e-01
4.978707e+02 5.250257e-01
7.427358e+02 7.436099e-01
1.108032e+03 1.007688e+00
1.652989e+03 1.278441e+00
2.465970e+03 1.493914e+00
3.678794e+03 1.586381e+00
5.488116e+03 1.483048e+00
8.187308e+03 1.209064e+00
