# L2p8_m9_lc1 masked tSZ, q>20 (qfrommz_alpha_fixed_1p12); same masking as the binned_18 file; Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 5.939212e-02
1.499558e+02 1.020445e-01
2.237077e+02 1.718612e-01
3.337327e+02 2.763916e-01
4.978707e+02 4.341463e-01
7.427358e+02 6.586381e-01
1.108032e+03 9.421711e-01
1.652989e+03 1.246217e+00
2.465970e+03 1.506714e+00
3.678794e+03 1.629434e+00
5.488116e+03 1.541519e+00
8.187308e+03 1.265729e+00
